,State,Cases,Deaths,Population,NewCases,NewDeaths,NewCases_7da,NewCases_prev1wk,NewCases_prev2wk,NewCases_prev3wk,NewCases_prev4wk,NewCases_prev5wk,NewCases_prev6wk,NewDeaths_7da,NewDeaths_prev1wk,NewDeaths_prev2wk,NewDeaths_prev3wk,NewDeaths_prev4wk,NewDeaths_prev5wk,NewDeaths_prev6wk,NewCases_next1wk,NewCases_next2wk,NewCases_next3wk,NewCases_next4wk,NewCases_next5wk,NewCases_next6wk,NewDeaths_next1wk,NewDeaths_next2wk,NewDeaths_next3wk,NewDeaths_next4wk,NewDeaths_next5wk,NewDeaths_next6wk,Cases_100k,NewCases_100k,NewCases_7da_100k,NewCases_prev1wk_100k,NewCases_prev2wk_100k,NewCases_prev3wk_100k,NewCases_prev4wk_100k,NewCases_prev5wk_100k,NewCases_prev6wk_100k,NewCases_next1wk_100k,NewCases_next2wk_100k,NewCases_next3wk_100k,NewCases_next4wk_100k,NewCases_next5wk_100k,NewCases_next6wk_100k,Deaths_100k,NewDeaths_100k,NewDeaths_7da_100k,NewDeaths_prev1wk_100k,NewDeaths_prev2wk_100k,NewDeaths_prev3wk_100k,NewDeaths_prev4wk_100k,NewDeaths_prev5wk_100k,NewDeaths_prev6wk_100k,NewDeaths_next1wk_100k,NewDeaths_next2wk_100k,NewDeaths_next3wk_100k,NewDeaths_next4wk_100k,NewDeaths_next5wk_100k,NewDeaths_next6wk_100k,Governor,Legislature,Control,Cases_pctPop,Deaths_pctPop
6018,Missouri,126906.0,2074.0,6137428,191.0,5.0,1049.2857142857142,7345.0,17349.0,28168.0,37267.0,46692.0,54553.0,17.571428571428573,123.0,292.0,361.0,488.0,586.0,632.0,4823.773862147995,8381.610790358012,11226.603555687994,13701.631717059994,15757.049151723011,17538.661754111992,76.47199419496974,135.49195313703967,183.59322721238004,223.2499436184803,256.20504513488004,284.61935243684,2067.73912459747,3.1120528012711515,17.096505478935384,119.67553835254769,282.67541387043565,458.9544675717581,607.2087525914765,760.7747088845686,888.8576778415975,78.5960154994567,136.56552533663958,182.9203300745523,223.24712757624195,256.7370102219205,285.7656620022588,33.792657119562136,0.08146735081861653,0.28629954716256667,2.0040968301379665,4.757693287807205,5.8819427291041135,7.951213439896973,9.547973515941857,10.297473143473129,1.2459941557761611,2.2076340958629523,2.991370769846588,3.637516295400619,4.174469258700551,4.637436926947901,R,R,R,2.0677391245974697,0.033792657119562135
6238,Montana,13500.0,181.0,1068778,429.0,1.0,322.57142857142856,2258.0,3853.0,4837.0,5629.0,6571.0,7428.0,2.2857142857142856,16.0,38.0,58.0,70.0,83.0,92.0,1983.3460664051,3889.7566951299013,5624.697708347299,7069.3961778062,8366.109824194598,9459.6617559539,23.923691904841007,43.835616118573,62.12331856464999,78.07034627477503,91.54136343219301,103.19387560993198,1263.1248023443598,40.13929927449854,30.18133125601655,211.26931879211583,360.5051750690976,452.57293843997536,526.6762601775112,614.8143019410953,694.9993356899188,185.57137837840037,363.94430790397087,526.2737171187374,661.4466407248465,782.7733939316302,885.0913619062052,16.935228831431782,0.09356480017365627,0.2138624003969286,1.4970368027785004,3.555462406598938,5.426758410072064,6.549536012155938,7.765878414413471,8.607961615976377,2.238415452492567,4.101470662623389,5.812555887625867,7.304636348687476,8.565049377157184,9.655314350588426,D,R,S,1.2631248023443598,0.016935228831431785
6458,Nebraska,46185.0,493.0,1934408,621.0,15.0,493.42857142857144,3454.0,6264.0,8812.0,10716.0,13084.0,14837.0,4.428571428571429,31.0,51.0,63.0,89.0,102.0,120.0,2890.2797940248056,5483.254823001502,7696.008780240496,9568.679080141905,11073.2368920847,12306.342789794406,7.837236874337975,25.03817428398804,39.12824872327201,51.527604957967014,61.697376740384925,69.58288511283797,2387.5521606610396,32.10284490138585,25.50798856438618,178.55591995070327,323.8200007444138,455.5398861046894,553.9679323079722,676.3826452330635,767.0046856712752,149.41417705183218,283.4590646338053,397.8482709046125,494.65671565367313,572.4354372027359,636.1813428084668,25.485833391921457,0.7754310362653587,0.22893678213548688,1.602557474948408,2.6364655233022196,3.256810352314506,4.600890815174462,5.272931046604439,6.20344829012287,0.40514911406166515,1.2943584954150336,2.022750563649034,2.663740273921893,3.1894707187100617,3.59711524729209,R,N,S,2.3875521606610395,0.025485833391921456
6678,Nevada,80410.0,1603.0,3080156,430.0,3.0,459.0,3213.0,5815.0,7864.0,10187.0,13190.0,16826.0,5.571428571428571,39.0,97.0,174.0,240.0,332.0,431.0,2465.1660184540087,4540.610855399704,6255.308830651804,7692.902610534002,8830.503300058495,9715.808971653998,62.67290051368013,109.16076880856986,147.95523979841005,180.93136211254,207.1873687913801,226.8455959959499,2610.5820614280574,13.960331879294424,14.901842633944515,104.3128984376116,188.78913925138855,255.3117439506311,330.7300019869124,428.22506392533364,546.2710330256,80.03380408180654,147.4149638979228,203.08415647297744,249.75691525150032,286.69013193028195,315.43236679096765,52.04281861048596,0.09739766427414716,0.18088137650913041,1.266169635563913,3.1491911448640915,5.649064527900535,7.791813141931772,10.778674846338951,13.992797767385808,2.0347313744394806,3.5440013041082934,4.803498257828826,5.874097354567106,6.726521929128918,7.36474373362745,D,D,D,2.6105820614280577,0.05204281861048596
6898,New Hampshire,8317.0,441.0,1359711,51.0,2.0,39.0,273.0,536.0,744.0,970.0,1123.0,1267.0,0.42857142857142855,3.0,3.0,7.0,9.0,10.0,13.0,197.46057264089904,374.5537978230295,521.9099986811289,644.8231274841582,741.0958513108199,819.7939214874896,1.5930483096240096,4.398563942605961,6.652833574786996,8.527682345138032,10.014853594972976,11.486804958230948,611.6740983929674,3.750797044371929,2.86825656334324,20.07779594340268,39.42014148594812,54.71750982377873,71.33868888315237,82.59108001626817,93.18156578861243,14.522245730224956,27.546574075154904,38.383891774143834,47.4235427590244,54.50392409201807,60.291776817830375,32.433362677804325,0.1470900801714482,0.03151930289388176,0.2206351202571723,0.2206351202571723,0.5148152806000688,0.661905360771517,0.735450400857241,0.9560855211144134,0.11716080178979281,0.32349256147857597,0.4892829119413608,0.6271687399114984,0.7365428090949456,0.8447975311099893,R,D,S,0.6116740983929674,0.03243336267780433
7118,New Jersey,205889.0,16140.0,8882190,614.0,18.0,667.5714285714286,4673.0,7528.0,10475.0,12916.0,15276.0,17362.0,7.0,49.0,83.0,126.0,169.0,219.0,208.0,3607.2567083800095,6539.229436868976,9009.30608040301,10939.802448244998,12547.528105175006,13805.609610746003,41.9191843130011,83.95408636790125,120.45733422370176,148.14223713110187,169.91964892080068,187.78022067179882,2317.9981513568164,6.91270959076534,7.515842698382139,52.61089888867498,84.75387263726627,117.9326269760048,145.41458806893343,171.98461190314552,195.46981093626687,40.61224437193991,73.62181440465669,101.43113444322864,123.1655982167123,141.2661528876888,155.43024423870693,181.71194266278923,0.20265272415924449,0.07880939272859509,0.5516657491001656,0.9344542280676275,1.4185690691147115,1.9026839101617956,2.465608143937475,2.3417648125068258,0.47194649419795226,0.9451957948197601,1.3561670514107642,1.6678571065368097,1.913037763443483,2.114120736798006,D,D,D,2.317998151356816,0.18171194266278923
7338,New Mexico,29661.0,882.0,2096829,226.0,5.0,205.28571428571428,1437.0,2462.0,3232.0,3849.0,4741.0,5710.0,3.2857142857142856,23.0,46.0,66.0,91.0,118.0,148.0,1099.297531326898,2037.2736168439988,2811.0419597514992,3485.6633773518042,4018.7342865198007,4450.353740486302,26.93571388486498,49.09742352610306,67.92305635847197,83.16402302941299,94.52341974743103,105.39819962916704,1414.5645639200907,10.77817981342303,9.790293547338113,68.53205483136679,117.41539248074115,154.1375095441736,183.5628942560409,226.10332077627692,272.31595900285623,52.426665757050195,97.15974058180227,134.0615739171625,166.23498517770426,191.6577024888439,212.24209224912005,42.06351590902262,0.23845530560670422,0.15669920082726277,1.0968944057908394,2.193788811581679,3.147610034008496,4.339886562042016,5.6275452123182195,7.0582770459584445,1.2845927772300452,2.341508226283739,3.2393226323401656,3.9661805053923325,4.5079221885728895,5.026551980593889,D,D,D,1.4145645639200908,0.042063515909022624
7558,New York,460031.0,33159.0,19453561,1382.0,6.0,1026.2857142857142,7184.0,12769.0,18120.0,22924.0,27900.0,32228.0,9.142857142857142,64.0,89.0,140.0,183.0,233.0,298.0,5340.47035585501,10039.538062752981,13866.941651421017,16836.708857715013,19342.55472971202,21310.664413654013,46.76582876469911,83.6237742043013,113.99616651840188,139.65777712460113,159.48857589930412,175.04002939049678,2364.7649908415224,7.104097805023975,5.275567359033722,36.92897151323606,65.63836821443641,93.1449003089974,117.83960787436294,143.4184723300788,165.6663271058702,27.45240501651605,51.607713686728005,71.28227912319507,86.54821015913238,99.42937814681858,109.5463417399725,170.45208329724312,0.03084268222152232,0.04699837290898639,0.3289886103629047,0.4574997862859144,0.7196625851688542,0.9407018077564309,1.1977241596024502,1.5318532170022752,0.24039726590262375,0.4298635823246001,0.585991256399802,0.7179034066030436,0.8198425774042302,0.8997840004228367,D,D,D,2.3647649908415227,0.17045208329724312
7778,North Carolina,212898.0,3579.0,10488084,2266.0,47.0,2101.5714285714284,14711.0,23322.0,32144.0,40697.0,51822.0,62994.0,31.857142857142858,223.0,399.0,589.0,776.0,949.0,1114.0,5677.7208722399955,11318.797640503995,15935.02221281,19927.942384148977,23047.706664466008,25682.870771318005,114.98937879577034,233.11725218039965,329.42821019541,406.57473266025045,476.6568067161402,531.4710052851397,2029.9036506572602,21.60547150461419,20.037705920084434,140.26394144059105,222.36664008411833,306.481145650626,388.0308357560828,494.10359413597376,600.624480124301,54.1349675711979,107.92054717052224,151.9345403107946,190.00555663121096,219.7513546274611,244.87666928790813,34.124440650933,0.44812760843639315,0.30374606894016926,2.1262224825811846,3.804317356725976,5.615897050405012,7.398872854183853,9.048363838428449,10.621577782939191,1.0963811769220224,2.2226867384014053,3.140976084815968,3.8765396297383816,4.544746273162383,5.067379373440751,D,R,S,2.02990365065726,0.034124440650933
7998,North Dakota,22218.0,256.0,762062,372.0,10.0,395.2857142857143,2767.0,5495.0,7775.0,9589.0,11418.0,12976.0,6.428571428571429,45.0,74.0,96.0,106.0,117.0,126.0,2555.472773158901,4747.026466341402,6640.4572081486,8291.436069566298,9786.206134274904,10980.6805419757,23.195784858922025,49.30591075201903,70.45175283701201,91.42719490335196,108.26767664788099,121.411058328526,2915.510811456286,48.814925819683964,51.870545216231,363.093816513617,721.0699391912995,1020.2581942151688,1258.2965690455633,1498.3032876590094,1702.7485952586535,335.33659638702636,622.9186688670216,871.3801774853753,1088.0264426734698,1284.1745336042086,1440.9169518983626,33.59306723075026,1.3122291887011819,0.8435759070221883,5.905031349155318,9.710495996388746,12.597400211531346,13.909629400232527,15.353081507803827,16.53408777763489,3.0438185946710403,6.470065526429481,9.244884646788845,11.997343379325036,14.207200549021074,15.931913456979354,R,R,R,2.915510811456286,0.033593067230750256
8218,Northern Mariana Islands,73.0,2.0,57557,3.0,0.0,0.5714285714285714,4.0,11.0,14.0,16.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,126.83079382177667,5.212224403634658,0.9928046483113634,6.949632538179544,19.111489479993743,24.323713883628404,27.798530152718175,33.010754556352836,33.010754556352836,,,,,,,3.474816269089772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,NA,NA,NA,0.12683079382177667,0.003474816269089772
8391,Ohio,155314.0,4817.0,11689100,1327.0,13.0,1081.4285714285713,7570.0,13729.0,21228.0,28202.0,36486.0,43311.0,14.571428571428571,102.0,237.0,463.0,591.0,741.0,888.0,6039.783553115005,11233.87627599301,15619.391504963016,19056.041883875005,21933.21852928301,24286.542890186014,142.7460328183297,255.01721785894006,348.79601458532943,427.87143624843975,490.3478474740705,542.5449472481796,1328.7079415866065,11.352456562096311,9.251598253317804,64.76118777322462,117.45130078449154,181.60508507926187,241.2675056248984,312.136948096945,370.52467683568455,51.67021886300061,96.10557079666536,133.6235595979418,163.02402994135568,187.63821448428888,207.77085395955217,41.20933177062391,0.11121472140712288,0.12465825915963223,0.8726078141174257,2.027529921037548,3.96095507780753,5.0559923347392015,6.339239120206003,7.596820969963471,1.221189251681735,2.181666833707814,2.983942430001706,3.660430967725828,4.194915326877779,4.641460396849882,R,R,R,1.3287079415866063,0.041209331770623914
8611,Oklahoma,88369.0,1035.0,3956971,1170.0,4.0,1017.8571428571429,7125.0,15051.0,21669.0,27342.0,32819.0,37700.0,7.714285714285714,54.0,105.0,159.0,200.0,257.0,326.0,5537.516930754005,10419.977471681399,14599.689564390006,18130.10707877901,20900.007082593,23250.78502750599,39.34722744720011,72.13150652046988,99.37451945226985,122.32825204041,141.88674683987006,158.40211114133012,2233.2486136491775,29.568071133197588,25.723138806353216,180.0619716444725,380.36669968013416,547.615840500221,690.9830777127252,829.3970312140272,952.7489587363668,139.94332864087215,263.3321667427282,368.96124748930447,458.181449365664,528.1819624807208,587.5904834153697,26.15637061782864,0.1010874226775986,0.19495431516394016,1.364680206147581,2.653544845286963,4.018225051434544,5.05437113387993,6.494866907035711,8.238624948224286,0.9943774530366817,1.8228970220016747,2.5113785128137116,3.091461929855185,3.5857413875378428,4.0031152904918965,R,R,R,2.2332486136491774,0.02615637061782864
8831,Oregon,33862.0,560.0,4217737,353.0,1.0,285.2857142857143,1997.0,3802.0,5391.0,6526.0,8101.0,9697.0,3.0,21.0,39.0,63.0,90.0,122.0,148.0,1248.4498543391019,2418.8454993958003,3384.3967962016977,4179.986239948703,4842.311411684997,5374.281479628698,18.70735784163105,33.19852388515403,44.863819062419,54.78531797272899,62.821548468422066,69.55359554284496,802.8475933895357,8.369417059432582,6.763952192507837,47.34766534755486,90.143126515475,127.81735798130609,154.7275233140426,192.06982322510865,229.91002046832222,29.599992942639666,57.349367667917655,80.24200646464438,99.10495225161509,114.80828253836114,127.42097194843345,13.277262190601263,0.023709396768930826,0.07112819030679247,0.4978973321475474,0.9246664739883023,1.493691996442642,2.1338457092037744,2.892546405809561,3.508990721801762,0.4435401695656,0.7871169749359439,1.063694086720414,1.2989268409274688,1.4894610182764374,1.64907379343105,D,D,D,0.8028475933895357,0.013277262190601264
9051,Pennsylvania,165044.0,8144.0,12801989,945.0,14.0,980.4285714285714,6863.0,12269.0,18348.0,23474.0,29132.0,33352.0,12.857142857142858,90.0,251.0,337.0,420.0,522.0,624.0,5644.697543590999,10425.039270083013,14306.558576350013,17391.197306508984,19826.34169356199,21948.2609429,115.02022215012948,206.4475503973208,281.72677249704975,347.59212825184113,401.20680178553994,443.8146211056792,1289.2059194864173,7.381665458390879,7.658408169453758,53.6088571861763,95.83667037989174,143.3214791857734,183.36213224366932,227.55838955962233,260.52201732090225,44.092348021787856,81.43296537813782,111.7526235677129,135.8476195106009,154.8692292546259,171.44414780312653,63.61511480755061,0.109358006790976,0.10043082256314122,0.7030157579419886,1.9606328360382126,2.6324034491827795,3.28074020372928,4.077491396063533,4.874242588397787,0.8984558739281019,1.6126209013093262,2.200648449995151,2.7151415944181885,3.133941153874917,3.46676302491495,D,R,S,1.2892059194864172,0.06361511480755061
9271,Puerto Rico,49067.0,665.0,2860840,312.0,4.0,746.4285714285714,5225.0,10200.0,12788.0,14869.0,17684.0,20924.0,5.428571428571429,38.0,77.0,153.0,217.0,253.0,298.0,4353.0520460687985,7856.576916459002,10919.0136166187,13608.656792646296,15591.972662870998,17253.22338979,44.834314952525915,80.84333674612901,112.60885552739501,141.8856806588201,164.22064208217898,181.8959039142709,1715.1256274380953,10.905887781211112,26.091237938108087,182.63866556675663,356.53863900113254,447.0015799555375,519.7424532654745,618.1401266760812,731.393576711735,152.15992666730045,274.6248275492164,381.67159353961426,475.6874481846694,545.0137953493029,603.0824299782581,23.244921072132662,0.1398190741180912,0.1897544577316952,1.3282812041218663,2.6915171767732553,5.348079585016988,7.585184770906447,8.843556437969267,10.416521021797795,1.567173101345266,2.8258601231152043,3.936216479334566,4.959581125082845,5.740294531752177,6.358129217791658,NA,NA,NA,1.7151256274380953,0.023244921072132663
9491,Rhode Island,24914.0,1117.0,1059361,166.0,3.0,86.14285714285714,603.0,1426.0,2132.0,2771.0,3325.0,4043.0,1.5714285714285714,11.0,32.0,50.0,62.0,73.0,89.0,613.9209207073,1158.1114634547994,1608.7337277779989,1979.5430404829021,2291.266640915801,2529.2068148172984,14.86901412458019,28.269934973109912,38.86833734785,47.87959003041988,55.192637984589965,61.37297900251997,2351.795091569352,15.669823601208654,8.131586602004147,56.921106214029024,134.6094485260454,201.25339709504124,261.57277830692277,313.86845466276367,381.645161564377,57.9520032082831,109.32170086068861,151.85887792527748,186.86198949016455,216.28761497882223,238.74834119977027,105.44092146114498,0.28318958315437326,0.1483374006999098,1.0383618048993686,3.0206888869799813,4.719826385906221,5.852584718523714,6.890946523423082,8.401290966913074,1.4035833039521175,2.6685837002787447,3.6690360838137335,4.519667047438964,5.209993381348753,5.793396113555244,D,D,D,2.3517950915693517,0.10544092146114498
9711,South Carolina,148323.0,3400.0,5148714,381.0,22.0,802.2857142857143,5616.0,12877.0,21731.0,26627.0,33725.0,39003.0,17.285714285714285,121.0,242.0,425.0,593.0,772.0,999.0,4461.891044685006,8024.255085462006,10927.102085424995,13199.51841574302,15191.058561639016,16505.93445601198,63.334653617560434,123.88174548377992,175.8092774010497,215.61494817590983,249.32374876337053,277.5677270565998,2880.777607767687,7.399906073633145,15.582254409270243,109.07578086489171,250.1012874282782,422.06655875622533,517.1582651512591,655.017932633275,757.5289674275946,86.66030089620449,155.8496953892177,212.229735142115,256.3653451277935,295.04568639157304,320.5836342048127,66.03590721877346,0.42729116435676945,0.33572877199460455,2.350101403962232,4.700202807924464,8.254488402346682,11.517439111980195,14.994035403792093,19.40290332692785,1.23010626765364,2.4060716031960587,3.4146250384280368,4.187743739036774,4.84244704140433,5.391010785539841,R,R,R,2.880777607767687,0.06603590721877346
9931,South Dakota,23136.0,236.0,884659,747.0,13.0,434.14285714285717,3039.0,5450.0,7302.0,8799.0,10942.0,12445.0,3.7142857142857144,26.0,43.0,59.0,67.0,74.0,79.0,1751.333923763199,3614.505468359399,5255.848647741401,6642.996604588399,7820.722712135499,8850.012151822997,2.826386621777999,15.118339251670022,25.232192470613995,33.939031372784996,41.44138004298799,48.33765642464698,2615.2449700958223,84.43931503551086,49.074599042439765,343.52219329707833,616.0565822537271,825.4027823149937,994.6205261010175,1236.860756517483,1406.7567277335108,197.9671176988194,408.5761257568621,594.1101201413653,750.910419109329,884.0381109710632,1000.3868328726658,26.676945580161394,1.4694927650088905,0.4198550757168259,2.938985530017781,4.860629915029407,6.669236395040349,7.57353963504582,8.364804970050608,8.929994495054027,0.3194888224477453,1.708945396098386,2.8521941754522357,3.8363970041321003,4.684446780396513,5.463987414884942,R,R,R,2.6152449700958225,0.02667694558016139
10151,Tennessee,197432.0,2501.0,6829174,1293.0,47.0,1391.7142857142858,9742.0,19292.0,29195.0,37886.0,48253.0,58257.0,27.0,189.0,337.0,513.0,686.0,828.0,1013.0,7700.622635346983,14199.671149981994,19475.114612489997,23977.296589706995,27744.663115917007,30673.035076488974,94.99502434403985,195.8772984267698,282.4104298796401,352.3144081065302,409.94577685993954,458.69678759868975,2891.0084879957667,18.9334757029181,20.37895484452857,142.6526839117,282.49390043363957,427.50411689612827,554.7669454607541,706.5715414484972,853.0607069024745,112.76067406317343,207.9266269973791,285.175258566995,351.10097633633285,406.2667478660963,449.147072200664,36.62229136349433,0.688223788118446,0.3953626016850647,2.767538211795453,4.934710991402474,7.511889432016229,10.045138694664978,12.124453118341984,14.833419092850761,1.3910177767331722,2.8682429006314645,4.135352677785631,5.158960777782646,6.002860329227803,6.716724271466648,R,R,R,2.8910084879957667,0.036622291363494326
10371,Texas,776736.0,16130.0,28995881,3717.0,114.0,4195.714285714285,29370.0,75386.0,107144.0,131314.0,162187.0,196844.0,88.57142857142857,620.0,1304.0,2200.0,2834.0,3765.0,4956.0,32748.875727427076,57053.76219566702,75490.61366818496,88707.42445490998,99088.91601146595,107155.00153763592,648.681237423898,1152.9009436642991,1536.5947643073996,1825.1491452572009,2064.4231010127987,2215.6984021421013,2678.7804791997874,12.81906212816917,14.470035539579865,101.29024877705906,259.98865149156876,369.51455277389226,452.8712198811962,559.3449635139557,678.8688365771676,112.94319950970649,196.76505844284233,260.34943952275484,305.93112330303046,341.73445535752455,369.5524944996012,55.62859083329801,0.39315929045232323,0.3054621053639604,2.1382347375477226,4.497190480261662,7.587284552588693,9.773802010016526,12.984602882043834,17.092082837558895,2.2371496055729363,3.9760852366041206,5.299355326735545,6.294511779991099,7.11971159287348,7.641424663531007,R,R,R,2.678780479199787,0.05562859083329801
10591,US Virgin Islands,1326.0,20.0,104423,8.0,0.0,5.142857142857143,36.0,88.0,125.0,176.0,274.0,457.0,0.14285714285714285,1.0,1.0,2.0,4.0,6.0,10.0,,,,,,,,,,,,,1269.835189565517,7.661147448359078,4.9250233596594075,34.47516351761585,84.27262193194986,119.70542888061058,168.5452438638997,262.3943001062984,437.64304798751226,,,,,,,19.152868620897696,0.0,0.13680620443498354,0.9576434310448847,0.9576434310448847,1.9152868620897694,3.830573724179539,5.745860586269308,9.576434310448848,,,,,,,NA,NA,NA,1.269835189565517,0.019152868620897694
10764,Utah,74050.0,459.0,3205958,1008.0,0.0,990.1428571428571,6931.0,13392.0,18031.0,20724.0,23493.0,26068.0,2.142857142857143,15.0,22.0,29.0,45.0,56.0,78.0,5088.539259722311,9507.5325402983,13294.851085302304,16476.694620384704,18989.789822759194,21108.237124908395,24.518674818877003,43.00873905999998,58.42879244502399,71.17819839012293,82.60699752424296,91.41177328217793,2309.762011854179,31.441459931789502,30.88446127936976,216.1912289555883,417.7222533794891,562.4215912996989,646.4214440738151,732.7918831126296,813.1110887915563,158.72133258521512,296.55823751584705,414.69199176353226,513.9398151936084,592.3280910966143,658.4065394776974,14.317093361797005,0.0,0.06683983829036882,0.46787886803258183,0.68622233978112,0.9045658115296582,1.4036366040977455,1.7467477739883055,2.4329701137694255,0.7647846546610094,1.3415253431267653,1.8225064846458996,2.2201849927579507,2.576671232880872,2.851309133874428,R,R,R,2.309762011854179,0.014317093361797005
10984,Vermont,1755.0,58.0,623989,3.0,0.0,4.428571428571429,31.0,50.0,94.0,118.0,169.0,218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.85007152290018,46.58911170896022,63.10733897223031,76.39657645063994,85.99312754811012,95.46654451233985,0.2803081342727012,0.5457256215917994,0.7741628072817051,0.9566201007133017,1.1065554148267935,1.212840570046609,281.2549580200933,0.4807777060172535,0.7097194707873742,4.968036295511619,8.012961766954225,15.064368121873944,18.91058977001197,27.083810772305284,34.93651330392042,4.142712695720626,7.466335417605152,10.113533887974036,12.243256924503466,13.78119286527649,15.299395424012259,9.295035649666902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04492196725786852,0.08745757082124836,0.1240667395229251,0.15330720585031174,0.17733572464046538,0.1943689023438889,R,D,S,0.2812549580200933,0.009295035649666902
11204,Virginia,148536.0,3225.0,8535519,444.0,20.0,739.8571428571429,5179.0,11169.0,18076.0,24899.0,31967.0,38657.0,16.285714285714285,114.0,307.0,517.0,573.0,698.0,798.0,4718.311487389001,8328.512909290002,11393.820070226007,13820.140430645988,15797.63072729198,17361.631752749003,117.07852266021018,214.57863934974011,290.5686816609996,353.5181173953001,406.9429908914003,446.82967992645035,1740.210524983894,5.201792650218458,8.667980738571877,60.67586517000314,130.8532029511035,211.77388275979467,291.71043963466076,374.51735506651676,452.8957172961597,55.27855409130951,97.57476855584297,133.48713851174145,161.9132993628857,185.0810797479565,203.40452352984045,37.78329120935704,0.23431498424407465,0.19079934431303222,1.3355954101912255,3.596735008146546,6.05704234270933,6.7131242985927395,8.177592950118205,9.34916787133858,1.3716626096223343,2.513949524917467,3.4042298032609333,4.141729605373735,4.7676420249477545,5.234944470587558,D,D,D,1.740210524983894,0.03778329120935704
11424,Washington,88116.0,2132.0,7614893,594.0,6.0,554.0,3878.0,6918.0,9649.0,12260.0,15413.0,18727.0,7.428571428571429,52.0,101.0,147.0,187.0,242.0,295.0,2458.3718016678904,4615.5514801452955,6425.9074249317055,7929.215604792596,9099.227856374899,10101.085684462,40.646946922319785,73.20155193670007,100.91158805324994,122.73440955974002,140.54560906899997,155.91980468660995,1157.1534885651051,7.800503565841305,7.275217130431117,50.92651991301782,90.84828900419218,126.71222038182282,161.00029245322293,202.40599572443108,245.92597689816523,32.28373401527625,60.612164611443596,84.38605013795605,104.12773501600871,119.49252414150665,132.64908232409832,27.99776700736307,0.07879296531152834,0.09755319514760653,0.6828723660332456,1.326348249410727,1.9304276501324444,2.4557140855426334,3.177982934231643,3.8739874611501435,0.5337822464783127,0.9612945570830749,1.325187209501827,1.6117680124952514,1.8456675500102229,2.0475639603420555,D,D,D,1.1571534885651051,0.02799776700736307
11644,West Virginia,16026.0,359.0,1792147,176.0,4.0,186.71428571428572,1307.0,2592.0,4212.0,5171.0,6393.0,7039.0,4.428571428571429,31.0,62.0,101.0,119.0,161.0,192.0,1052.3803379035016,1961.6772110925012,2725.526330360699,3385.1456528634008,3940.0859502083003,4376.211494557199,24.152808377752024,45.10399060334504,63.38238775393302,78.86776878883597,91.146023848207,101.18172288133599,894.2346805256489,9.82062297345028,10.41846933952883,72.9292853767018,144.63099288172234,235.02536343279877,288.53659883926935,356.722969711748,392.76911994384386,58.72176433649146,109.45961525993688,152.08162781070408,188.88772253969128,219.8528329544563,244.18819965980467,20.03183890607188,0.22319597666932456,0.2471098313124665,1.7297688191872653,3.4595376383745307,5.635698410900445,6.640080305912406,8.983638060940313,10.713406880127579,1.347702413794852,2.5167573085994084,3.5366734845932295,4.400742170638679,5.085856453081527,5.645838364896182,R,R,R,0.8942346805256488,0.020031838906071877
11864,Wisconsin,125161.0,1348.0,5822434,2887.0,21.0,2405.285714285714,16837.0,31342.0,40280.0,47305.0,52023.0,56928.0,11.857142857142858,83.0,118.0,155.0,202.0,237.0,281.0,14475.01396178198,28002.856096998003,39813.08261938399,49680.10728490399,58002.656361309986,64996.47011693302,50.1078821563699,106.82328262063993,155.41391343606983,197.62437638924007,232.3810241384101,263.77217170271,2149.6336411885477,49.5840742892062,41.31065657911647,289.17459605381526,538.2972138456186,691.8068972529358,812.4609055250776,893.4923092301261,977.735428173166,248.6076091507775,480.947591625736,683.7876156154624,853.2532491549753,996.1925950781064,1116.310981231097,23.15182963001384,0.36067390373166963,0.20364580958999035,1.4255206671299323,2.0266438400160482,2.6621169084956566,3.4693394549427268,4.070462627828842,4.826160330885674,0.860600260241162,1.8346843024865533,2.669225850152528,3.3941883478497146,3.9911319585316054,4.530273279228412,D,R,S,2.1496336411885473,0.02315182963001384
12084,Wyoming,6083.0,53.0,578759,135.0,3.0,111.14285714285714,778.0,1431.0,1884.0,2142.0,2350.0,2626.0,0.42857142857142855,3.0,4.0,11.0,12.0,16.0,19.0,655.6265041734305,1254.6920922502904,1768.3826179743992,2225.29252751881,2593.0599308766505,2922.129247727049,1.6502007442197026,5.394599126340999,8.860327587670099,11.716359896322203,14.376912180185798,16.397371739216695,1051.0419708376025,23.3257711759126,19.203650767047623,134.42555536933335,247.25317446467355,325.5240955216247,370.1022359911466,406.0412019510712,453.72944524404807,113.28143565342923,216.7900788152392,305.54732072838596,384.49380960275516,448.0379451337518,504.8956902142427,9.157524980173093,0.5183504705758355,0.07405006722511936,0.5183504705758355,0.6911339607677808,1.9006183921113968,2.073401882303342,2.764535843071123,3.282886313646958,0.28512744410362567,0.932097665235616,1.5309183248416178,2.024393555231487,2.48409306467559,2.8331951190766267,R,R,R,1.0510419708376024,0.009157524980173094
